,condition,created_at,id,max_quantity,merchant_return_insurance,min_quantity,name,price,rush_delivery,sku_id,state,stock,weight,category_url,rating_average_rate,rating_user_count,sla_type,sla_value,stats_interest_count,stats_sold_count,stats_view_count,stats_waiting_payment_count,store_address_city,store_address_province,store_brand_seller,store_delivery_time,store_id,store_description,store_level_name,store_name,store_premium_level,store_premium_top_seller,store_rejection_recent_transactions,store_rejection_rejected,store_reviews_negative,store_reviews_positive,store_sla_type,store_sla_value,store_subscriber_amount,store_url,warranty_cheapest,deal_applied_date,deal_discount_price,deal_expired_date,deal_original_price,deal_percentage,url,timestamp
148,Baru,2020-12-31 14:38:56,45xud6z,2147483647,False,1,torabika gilus mix 10s,15000,False,9119438291,available,67,400,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,18,,0,7,38,0,3.0,Depok,Jawa Barat,False,1-2 hari,26889529,Barang yg kami jual asli original dr pabrik..exp sangat terkendali... jika ada kerusakan barang atau keterlambatan akibat salah satu jasa expedisi bkn tanggung jawab pelapak kami hanya berupaya memproses sebelum waktu yg sudah kami tentukan.. terimakasih.. nb : usahakan selalu baca description dlu sebelum co smartbuyer,Recommended Seller,kiddshop,platinum,True,100,1,0,44982,custom,4,1174,https://www.bukalapak.com/u/dedyanti,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/45xud6z-jual-torabika-gilus-mix-10s,2022-06-19
149,Baru,2022-01-24 09:59:25,4h0ia6m,2147483647,False,1,Kopi Luwak Liar Arabika Gayo 200 Gram - Bubuk Biji - Pure Wild Civet Arabica Coffee,150000,False,9825354457,available,37,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,20,,0,0,37,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,150000,2022-12-31 16:59:59,230000,35,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ia6m-jual-kopi-luwak-liar-arabika-gayo-200-gram-bubuk-biji-pure-wild-civet-arabica-coffee,2022-06-19
150,Baru,2021-03-23 04:52:47,4e3oqjs,2147483647,False,1,KOPI KAPAL API SPESIAL 65 GR,6500,False,9620710582,available,19,100,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,16,,0,5,37,0,5.0,Jakarta Timur,DKI Jakarta,True,22 jam,10409769,Food Station Official Shop adalah Akun resmi dari Food Station BUMD Pemda DKI Jakarta di Platform E-commerce Bukalapak. Dengan jam operasional Toko Senin - Minggu jam 08.00 AM - 16.00 PM. Pada tanggal merah / libur nasional operasional toko LIBUR.,Juragan,Food Station Tjipinang Jaya,platinum,True,100,0,186,2655,normal,2,577,https://www.bukalapak.com/u/foodstation,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4e3oqjs-jual-kopi-kapal-api-spesial-65-gr,2022-06-19
151,Baru,2021-08-06 09:42:20,4g8tbd1,2147483647,False,1,Nescafe Classic 2gr Renceng DALGONA,5399,False,9760097326,available,59,30,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,7,,0,1,36,0,0.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,10538277,"Order yg masuk sebelum jam 12 siang, diproses hari yg sama...
Order yg masuk diatas jam 12 siang, diusahakan diproses hari yg sama ATAU maksimal dikirim hari kerja berikutnya...
Minggu, Hari Besar / Tanggal Merah ---&gt; LIBUR",Good Seller,Hemat O Shop,platinum,False,100,9,282,7677,normal,2,373,https://www.bukalapak.com/u/hematoshop,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4g8tbd1-jual-nescafe-classic-2gr-renceng-dalgona,2022-06-19
152,Baru,2022-02-21 10:16:05,4h2z6hy,2147483647,False,1,Kapal api kopi bubuk special 20x6.5gr,10900,False,9832360537,available,1,200,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,8,,0,0,35,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6hy-jual-kapal-api-kopi-bubuk-special-20x6-5gr,2022-06-19
153,Baru,2022-02-21 10:16:02,4h2z6g7,2147483647,False,1,Luwak white koffie original 10x20g,10900,False,9832360474,available,1,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,14,,0,0,34,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6g7-jual-luwak-white-koffie-original-10x20g,2022-06-19
154,Baru,2022-02-21 10:16:02,4h2z6g4,2147483647,False,1,Kapal api kopi bubuk special 65gr,6500,False,9832360471,available,2,100,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,11,,0,0,34,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6g4-jual-kapal-api-kopi-bubuk-special-65gr,2022-06-19
155,Baru,2022-01-05 00:48:44,4gyimxa,2147483647,False,1,kopi BORNEO,85000,False,9819673927,available,29,400,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.5,2,,0,0,34,0,0.0,Jakarta Timur,DKI Jakarta,False,16 jam,581217995,,Recommended Seller,Pangeran Herbal,platinum,True,100,0,55,27296,normal,2,11,https://www.bukalapak.com/u/pangeran_herbal_299874,False,2022-01-09 17:00:00,85000,2024-01-10 16:59:59,125000,32,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gyimxa-jual-kopi-borneo,2022-06-19
156,Baru,2022-01-24 10:02:52,4h0iap7,2147483647,False,1,Kopi Arabika Timor Leste 500 Gram - Biji - Premium Arabica Coffee,139000,False,9825356089,available,6,500,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,17,,0,0,33,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,139000,2022-12-31 16:59:59,154000,10,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0iap7-jual-kopi-arabika-timor-leste-500-gram-biji-premium-arabica-coffee,2022-06-19
157,Baru,2022-01-24 10:03:01,4h0iaqg,2147483647,False,1,Kopi Arabika Java Ijen 500 Gram - Bubuk Biji - Premium Arabica Coffee,125000,False,9825356218,available,4992,500,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,18,,0,0,33,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,125000,2022-12-31 16:59:59,132000,5,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0iaqg-jual-kopi-arabika-java-ijen-500-gram-bubuk-biji-premium-arabica-coffee,2022-06-19
158,Baru,2021-09-04 13:21:16,4gfm01a,2147483647,False,1,Kopi Fresco Kapal Api Sachet Kopi Plus Gula Coffee Arabica & Robusta Formula Baru,6500,False,9774607249,available,99963,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,4,,0,4,33,0,0.0,Kab. Bekasi,Jawa Barat,False,1-2 hari,2753902,"Menjual Barang berkualitas, bermanfaat, Unik
Dropship Wellcome WA",Good Seller,VADISYA SHOP,platinum,True,100,0,650,9427,normal,2,370,https://www.bukalapak.com/u/vadisyashop,False,2021-09-03 17:00:00,6500,2022-06-30 16:59:59,10000,35,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gfm01a-jual-kopi-fresco-kapal-api-sachet-kopi-plus-gula-coffee-arabica-robusta-formula-baru,2022-06-19
159,Baru,2021-09-16 07:28:53,4ginp8d,2147483647,False,1,Top Coffee Gula Aren Renceng isi 15 22 g,11311,False,9780752464,available,6,402,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,8,,0,0,32,0,1.0,Depok,Jawa Barat,False,11 jam,50335897,Sembako dan Kebutuhan Sehari-hari Anda,Juragan,Toko Gaol,platinum,True,100,2,25,4464,normal,2,61,https://www.bukalapak.com/u/tommy_johnson,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4ginp8d-jual-top-coffee-gula-aren-renceng-isi-15-22-g,2022-06-19
160,Baru,2021-12-15 03:01:16,4gwfmkp,2147483647,False,1,Kopi kapal api spesial mix gula aren rencengan isi 10,14500,False,9814608709,available,17,310,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,7,,0,4,32,0,1.0,Bekasi,Jawa Barat,False,20 jam,327113,Feedback negatif=garansi hangus/non retur Ninja&amp;wahana kurir lelet/sabar..cepat via sicepat/jne/j&amp;t,Recommended Seller,Bumenjaya Abadi,platinum,True,100,4,0,16445,normal,2,599,https://www.bukalapak.com/u/bumenjaya_abadi,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gwfmkp-jual-kopi-kapal-api-spesial-mix-gula-aren-rencengan-isi-10,2022-06-19
161,Baru,2022-02-21 10:16:03,4h2z6h7,2147483647,False,1,Kapal api kopi bubuk special mix 5x24gr,6500,False,9832360507,available,7,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,7,,0,0,32,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6h7-jual-kapal-api-kopi-bubuk-special-mix-5x24gr,2022-06-19
162,Baru,2020-11-26 01:53:38,40ez4wk,2147483647,False,1,Nescafe Gold Rich & Smooth 50gr,61000,False,8782062879,available,3,100,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,18,,0,9,31,0,0.0,Bekasi,Jawa Barat,False,19 jam,464829,"Welcome to Kayyasah Shop

 Buka Toko Setiap Hari Pkl. 08.00-17.00.
 Chat slow respon diluar jam Operasional kami.
Silakan di order Barang semua ready, jika ada perubahan stock kami akan hubungi via chat bukalapak

Trimakasiihh...

Happy Shopping",Recommended Seller,Kayyasah Shop,platinum,True,100,0,1200,37437,normal,2,832,https://www.bukalapak.com/u/irnayust,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/40ez4wk-jual-nescafe-gold-rich-smooth-50gr,2022-06-19
163,Baru,2021-10-27 07:53:38,4gpfq2m,2147483647,False,1,Kopi Bubuk Arabika Sidikalang 250 gram Merek Brazica Super Quality,44500,False,9797080189,available,9981,275,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,18,,0,0,30,0,0.0,Jakarta Barat,DKI Jakarta,False,9 jam,31053171,"Kopi enak dan berkualitas tidak harus MAHAL. Kopi Brazica Tercipta Aroma Lebih Sempurna Kopi enak, Aroma mantap, Rasa nikmat. Kopi asli 100% tanpa campuran. Buktikan Sendiri !!! Spesialis kopi robusta lampung. Brazica merupakan merek dagang yang terdaftar",Juragan,Brazica,platinum,True,100,1,0,3848,normal,2,77,https://www.bukalapak.com/u/brazica,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gpfq2m-jual-kopi-bubuk-arabika-sidikalang-250-gram-merek-brazica-super-quality,2022-06-19
164,Baru,2021-11-10 09:10:14,4gruokg,2147483647,False,1,kopi bubuk wine arabika puntang 250gr,125000,False,9803176927,available,9,265,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,11,,0,0,30,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruokg-jual-kopi-bubuk-wine-arabika-puntang-250gr,2022-06-19
165,Baru,2022-02-21 10:16:14,4h2z6ny,2147483647,False,1,Kapal Api Coffee Bubuk Lampung 185 Gr,12970,True,9832360762,available,30,200,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,5,,0,0,30,0,0.0,Tangerang,Banten,True,2 jam,580415954,Hypermart Cyberpark Karawaci Official Store,Good Seller,Hypermart Cyberpark Karawaci,platinum,True,36,0,16,6250,normal,2,47,https://www.bukalapak.com/u/hypermart_cyberpark_kar_620297,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6ny-jual-kapal-api-coffee-bubuk-lampung-185-gr,2022-06-19
166,Baru,2022-01-24 10:02:41,4h0ianv,2147483647,False,1,Kopi Arabika Java Preanger 500 Gram - Bubuk Biji - Fresh Premium Coffee,119000,False,9825355954,available,4997,500,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,17,,0,0,29,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,119000,2022-12-31 16:59:59,126500,6,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ianv-jual-kopi-arabika-java-preanger-500-gram-bubuk-biji-fresh-premium-coffee,2022-06-19
167,Baru,2022-01-24 10:02:39,4h0ianj,2147483647,False,1,Kopi Caffeine Booster Coffee 200 Gram - Bubuk Biji - Sentra Kopi Special,41000,False,9825355918,available,1998,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,15,,0,0,29,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,41000,2022-12-31 16:59:59,50000,18,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ianj-jual-kopi-caffeine-booster-coffee-200-gram-bubuk-biji-sentra-kopi-special,2022-06-19
168,Baru,2021-10-23 04:01:47,4gopy81,2147483647,False,1,Arutala Drip Bag Filter Bag Coffee  Arabika Flores Bajawa  5 Drip Bag,34999,False,9795330850,available,9654,150,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,12,,0,1,29,0,0.0,Tangerang,Banten,True,21 jam,408213126,"Ini adalah akun resmi Arutala Online Co. di platform BukaLapak.
 Brands joined us:
 ARUTALA 
--- Artisan Coffee Beans with in-house roastery
WoCA 
--- Speciality Kopi Luwak &amp; Chocolate Factory CleanLyfe",Juragan,Arutala Online Co.,platinum,True,100,0,63,4467,normal,2,706,https://www.bukalapak.com/u/arutala_coffee,False,2021-10-24 17:00:00,34999,2023-10-25 16:59:59,50000,30,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gopy81-jual-arutala-drip-bag-filter-bag-coffee-arabika-flores-bajawa-5-drip-bag,2022-06-19
169,Baru,2022-02-21 10:16:05,4h2z6hp,2147483647,False,1,Kapal api kopi bubuk 380gr,23500,False,9832360528,available,3,400,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,14,,0,0,28,0,0.0,Bekasi,Jawa Barat,False,21 jam,55589749,Kebutuhan dan perlengkapan sehari-hari,Recommended Seller,jco mart,platinum,True,100,17,59,20449,normal,2,16,https://www.bukalapak.com/u/jcokaban,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6hp-jual-kapal-api-kopi-bubuk-380gr,2022-06-19
170,Baru,2022-02-21 10:16:53,4h2z6xy,2147483647,False,1,ChekHup Chek Hup 2 in 1 Ipoh White Coffee 12 Sachet x 30 gr,69999,False,9832361170,available,967,500,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,8,,0,1,28,0,0.0,Kab. Tangerang,Banten,False,1-2 hari,505743065,We believe healthy is the best things in the world so we are committed to provide you with the best product,Recommended Seller,W2Fit Healthy Grocery Store,platinum,False,100,5,67,12231,normal,2,20,https://www.bukalapak.com/u/w2fit_healthy_grocery_store,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h2z6xy-jual-chekhup-chek-hup-2-in-1-ipoh-white-coffee-12-sachet-x-30-gr,2022-06-19
171,Baru,2021-11-08 08:38:00,4grh45m,2147483647,False,1,Kapsul Kopi EXCELSO UNAKAFFE System FLORES 78 gr - Kapal Api Excelso,85000,False,9802286500,available,1,110,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,0,28,0,0.0,Bandung,Jawa Barat,False,17 jam,30759801,"Tokomart, menyediakan barang-barang keperluan anda.",Juragan,Tokomart Shop,platinum,True,100,2,1,2862,normal,2,72,https://www.bukalapak.com/u/tokomartshop,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4grh45m-jual-kapsul-kopi-excelso-unakaffe-system-flores-78-gr-kapal-api-excelso,2022-06-19
172,Baru,2022-01-24 10:07:00,4h0ibym,2147483647,False,1,Kopi Arabika Toraja 1 KG - Bubuk Biji - Premium Coffee Arabica,230000,False,9825358228,available,4994,1050,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,0,28,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ibym-jual-kopi-arabika-toraja-1-kg-bubuk-biji-premium-coffee-arabica,2022-06-19
173,Baru,2021-11-10 09:09:49,4gruoe4,2147483647,False,1,bubuk kopi arabika kopi hitam terbaik dari gunung puntang,95000,False,9803176249,available,10,260,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,5,,0,0,28,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruoe4-jual-bubuk-kopi-arabika-kopi-hitam-terbaik-dari-gunung-puntang,2022-06-19
174,Baru,2021-12-30 02:45:53,4gy1xu7,2147483647,False,1,Nera Coffee Organic Premium Robusta Ground Kopi Organik 100 gr,32000,False,9818581315,available,3,150,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.6,5,,0,0,27,0,0.0,Jakarta Timur,DKI Jakarta,False,20 jam,574653476,Nourish indonesia,Trusted Seller,Nourish Indonesia,platinum,True,89,3,15,80464,normal,2,13,https://www.bukalapak.com/u/tree_natura_966909,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gy1xu7-jual-nera-coffee-organic-premium-robusta-ground-kopi-organik-100-gr,2022-06-19
175,Baru,2021-11-10 09:10:10,4gruoj7,2147483647,False,1,kopi arabika arabica coffee puntang wine process 250g bubuk biji,125000,False,9803176735,available,7,265,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,4,,0,0,27,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruoj7-jual-kopi-arabika-arabica-coffee-puntang-wine-process-250g-bubuk-biji,2022-06-19
176,Baru,2022-01-24 10:02:15,4h0iakj,2147483647,False,1,Kopi Lampung 1 KG - Bubuk Biji - Robusta Coffee,160000,False,9825355654,available,4991,1050,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,12,,0,0,26,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0iakj-jual-kopi-lampung-1-kg-bubuk-biji-robusta-coffee,2022-06-19
177,Baru,2022-01-24 10:02:48,4h0iaoj,2147483647,False,1,Breakfast Blend Coffee 200 Gram - Bubuk Biji - Sentra Kopi - Arabika Robusta,42000,False,9825356017,available,1992,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,13,,0,0,25,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,42000,2022-12-31 16:59:59,52000,19,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0iaoj-jual-breakfast-blend-coffee-200-gram-bubuk-biji-sentra-kopi-arabika-robusta,2022-06-19
178,Baru,2021-11-10 09:10:13,4gruojy,2147483647,False,1,kopi bubuk arabika puntang 250gr,95000,False,9803176855,available,9,270,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,10,,0,0,25,0,0.0,Kab. Bandung,Jawa Barat,False,1-2 hari,29819611,"kami menjual kopi arabika dan robusta dari gunung puntang jawa barat, baik masih berupa biji (roasted beans) atau pun yang sudah bubuk (ground). kami menanam dan mengolah kopi dari kebun sendiri dengan standar terbaik sehingga menghadirkan kopi dengan cita rasa terbaik.",Juragan,Puntang Coffee,platinum,True,100,0,25,2557,normal,2,158,https://www.bukalapak.com/u/puntangcoffee,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gruojy-jual-kopi-bubuk-arabika-puntang-250gr,2022-06-19
179,Baru,2021-12-02 09:08:03,4guuvra,2147483647,False,1,KOPI SINGA ARABICA JAVA 180gr COFFEE ARABIKA JAWA BUBUK MURNI ASLI,45000,False,9810728584,available,15,250,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,0,25,0,0.0,Sidoarjo,Jawa Timur,False,1-2 hari,502654330,"Pusat Oleh Oleh Terlengkap di Sidoarjo, kami menjual 600++ item khas Sidoarjo, Surabaya, dan kota-kota lain di Jawa Timur. Buktikan...!!!",Recommended Seller,Toko Mitra Sidoarjo,platinum,True,100,5,48,12654,normal,2,17,https://www.bukalapak.com/u/tokomitrasidoarjo,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4guuvra-jual-kopi-singa-arabica-java-180gr-coffee-arabika-jawa-bubuk-murni-asli,2022-06-19
180,Baru,2021-12-02 07:47:45,4guuix7,3,False,1,GOOD DAY Coffee Freeze Cookies n Cream 1 Bag 10 x 30 gr,23550,False,9810696673,available,3,500,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,0,25,0,0.0,Kab. Tangerang,Banten,True,1-2 hari,14547973,"Kapal Api Store adalah akun resmi dari Kapal Api Group.
Dengan produk  produk bermutu tinggi (Kopi Kapal Api, Kopi ABC, Kopi Good Day, Excelso, Oatbits, dll)
Kapal Api Store memberikan pengalaman berbelanja Cepat, Mudah dan Aman
Buka setiap hari Senin  Jumat, Pukul 08:00 -17:00",Recommended Seller,Kapal Api Store,platinum,True,100,0,1128,16323,normal,2,3253,https://www.bukalapak.com/u/fbonlineshop,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4guuix7-jual-good-day-coffee-freeze-cookies-n-cream-1-bag-10-x-30-gr,2022-06-19
181,Baru,2021-09-06 08:31:34,4gg8tnm,2147483647,False,1,Kopi Aroma Robusta Halus 250 GR,35800,False,9775801525,available,3,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,6,,0,1,25,0,0.0,Bandung,Jawa Barat,True,20 jam,560844071,"Japanese Supermarket.
Fresh Produce, Lokal &amp; Import Products.",Juragan,Papaya Fresh Gallery,platinum,False,39,6,3,2913,normal,2,10,https://www.bukalapak.com/u/papayafreshgallery_175549,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gg8tnm-jual-kopi-aroma-robusta-halus-250-gr,2022-06-19
